"section_code","section_name","division_code","division_name","group_code","group_name","category_code","category_name","activity_code","activity_name","description"
"P","الخدمات الإدارية وخدمات الدعم","81","أنشطة تقديم الخدمات للمباني وتجميل المواقع","811","أنشطة متكاملة لدعم المرافق","8110","أنشطة متكاملة لدعم المرافق","811006","إدارة محطات الوقود","الشركات او المؤسسات التي تقوم بإدارة الأنشطة والخدمات للمرافق التجارية بمكان داخل محطات الوقود"
"P","الخدمات الإدارية وخدمات الدعم","81","أنشطة تقديم الخدمات للمباني وتجميل المواقع","812","أنشطة التنظيف","8121","التنظيف العام للمباني","812100","التنظيف العام للمباني",
"P","الخدمات الإدارية وخدمات الدعم","81","أنشطة تقديم الخدمات للمباني وتجميل المواقع","812","أنشطة التنظيف","8129","أنشطة تنظيف المباني والتنظيف الصناعي الأخرى","812901","تنظيف خارجي للمباني",
"P","الخدمات الإدارية وخدمات الدعم","81","أنشطة تقديم الخدمات للمباني وتجميل المواقع","812","أنشطة التنظيف","8129","أنشطة تنظيف المباني والتنظيف الصناعي الأخرى","812902","تنظيف متخصص للمباني ، يشمل المداخن والنوافذ وغيرها",
"P","الخدمات الإدارية وخدمات الدعم","81","أنشطة تقديم الخدمات للمباني وتجميل المواقع","812","أنشطة التنظيف","8129","أنشطة تنظيف المباني والتنظيف الصناعي الأخرى","812903","تنظيف وصيانة برك السباحة",
"P","الخدمات الإدارية وخدمات الدعم","81","أنشطة تقديم الخدمات للمباني وتجميل المواقع","812","أنشطة التنظيف","8129","أنشطة تنظيف المباني والتنظيف الصناعي الأخرى","812904","أنشطة التطهير والتبخير لإبادة الحشرات والقوارض",
"P","الخدمات الإدارية وخدمات الدعم","81","أنشطة تقديم الخدمات للمباني وتجميل المواقع","812","أنشطة التنظيف","8129","أنشطة تنظيف المباني والتنظيف الصناعي الأخرى","812905","تنظيف الناقلات ما عدا الطائرات",
"P","الخدمات الإدارية وخدمات الدعم","81","أنشطة تقديم الخدمات للمباني وتجميل المواقع","812","أنشطة التنظيف","8129","أنشطة تنظيف المباني والتنظيف الصناعي الأخرى","812906","أنشطة تنظيف الآلات والمعدات الصناعية",
"P","الخدمات الإدارية وخدمات الدعم","81","أنشطة تقديم الخدمات للمباني وتجميل المواقع","812","أنشطة التنظيف","8129","أنشطة تنظيف المباني والتنظيف الصناعي الأخرى","812907","أنشطة تنظيف الطرق",
"P","الخدمات الإدارية وخدمات الدعم","81","أنشطة تقديم الخدمات للمباني وتجميل المواقع","812","أنشطة التنظيف","8129","أنشطة تنظيف المباني والتنظيف الصناعي الأخرى","812908","تنظيف الطائرات","تقديم خدمات تنظيف وغسيل الطائرات لأجزاء الطائرة الداخلية والخارجية ."
"P","الخدمات الإدارية وخدمات الدعم","81","أنشطة تقديم الخدمات للمباني وتجميل المواقع","812","أنشطة التنظيف","8129","أنشطة تنظيف المباني والتنظيف الصناعي الأخرى","812911","أنشطة خدمات الإصحاح البيئي","ممارسة أعمال الإصحاح البيئي في مجال مكافحة آفات الصحة العامة ونواقل الأمراض وخفض كثافتها ضمن الحدود الطبيعية حسب توصيات منظمة الصحة العالمية"
"P","الخدمات الإدارية وخدمات الدعم","81","أنشطة تقديم الخدمات للمباني وتجميل المواقع","813","الأنشطة المتعلقة بخدمة وصيانة تجميل المواقع","8130","الأنشطة المتعلقة بخدمة وصيانة تجميل المواقع","813011","رعاية وصيانة المنتزهات والحدائق لأغراض الإسكان العام",
"P","الخدمات الإدارية وخدمات الدعم","81","أنشطة تقديم الخدمات للمباني وتجميل المواقع","813","الأنشطة المتعلقة بخدمة وصيانة تجميل المواقع","8130","الأنشطة المتعلقة بخدمة وصيانة تجميل المواقع","813012","رعاية وصيانة مناظر المباني والحدائق المنزلية وحدائق الأسقف وواجهات المباني الخاصة وغيرها",
"P","الخدمات الإدارية وخدمات الدعم","81","أنشطة تقديم الخدمات للمباني وتجميل المواقع","813","الأنشطة المتعلقة بخدمة وصيانة تجميل المواقع","8130","الأنشطة المتعلقة بخدمة وصيانة تجميل المواقع","813013","رعاية وصيانة منتزهات الطرق السريعة",
"P","الخدمات الإدارية وخدمات الدعم","81","أنشطة تقديم الخدمات للمباني وتجميل المواقع","813","الأنشطة المتعلقة بخدمة وصيانة تجميل المواقع","8130","الأنشطة المتعلقة بخدمة وصيانة تجميل المواقع","813014","رعاية وصيانة أراضي الملاعب الرياضية وملاعب الجولف",
"P","الخدمات الإدارية وخدمات الدعم","81","أنشطة تقديم الخدمات للمباني وتجميل المواقع","813","الأنشطة المتعلقة بخدمة وصيانة تجميل المواقع","8130","الأنشطة المتعلقة بخدمة وصيانة تجميل المواقع","813015","رعاية وصيانة المياه الساكنة والجارية ، يشمل ( الأحواض والبحيرات وممرات المياه وحمامات السباحة والمناطق المبللة )",
"P","الخدمات الإدارية وخدمات الدعم","81","أنشطة تقديم الخدمات للمباني وتجميل المواقع","813","الأنشطة المتعلقة بخدمة وصيانة تجميل المواقع","8130","الأنشطة المتعلقة بخدمة وصيانة تجميل المواقع","813016","رعاية وصيانة نباتات الحماية من الضجيج والرياح والتصحر",
"P","الخدمات الإدارية وخدمات الدعم","81","أنشطة تقديم الخدمات للمباني وتجميل المواقع","813","الأنشطة المتعلقة بخدمة وصيانة تجميل المواقع","8130","الأنشطة المتعلقة بخدمة وصيانة تجميل المواقع","813020","أنشطة خدمات تصميم المناظر الطبيعية",
"P","الخدمات الإدارية وخدمات الدعم","81","أنشطة تقديم الخدمات للمباني وتجميل المواقع","813","الأنشطة المتعلقة بخدمة وصيانة تجميل المواقع","8130","الأنشطة المتعلقة بخدمة وصيانة تجميل المواقع","813030","أنشطة خدمات صيانة الأراضي للحفاظ عليها صالحة زراعيا وبيئياً","أنشطة خدمات صيانة الأراضي للحفاظ عليها صالحة زراعيا وبيئياً"
"P","الخدمات الإدارية وخدمات الدعم","82","الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال","821","الأنشطة الإدارية وأنشطة الدعم للمكاتب","8211","أنشطة الخدمات الإدارية المتكاملة للمكاتب","821100","أنشطة الخدمات الإدارية المتكاملة للمكاتب",
"P","الخدمات الإدارية وخدمات الدعم","82","الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال","821","الأنشطة الإدارية وأنشطة الدعم للمكاتب","8211","أنشطة الخدمات الإدارية المتكاملة للمكاتب","821112","أنشطة حاضنات ومسرعات الأعمال","""تنظيم قطاع حاضنات ومسرعات الاعمال ومساحات العمل المشتركة بالاضافة الى تصميم برامج دعم مخصصة مثل: . تحفيز ودعم الجهات المرخصة بتقديم حزمة من الخدمات التسويقية والإدارية والسحابية. ?. برنامج قسائم مساحات العمل المشتركة. ?. برنامج تدريب مدراء الحاضنات والمسرعات على أكاديمية منشآت. ?. الوصول لشريحة أكبر من المستفيدين. ?. اولوية الترشيح للمشاركة في الملتقيات والفعاليات. ?. دعوات خاصة لحضور ورش العمل مع الجهات الممكنة من القطاعين العام والخاص. تطوير القطاع عن طريق تقييم سنوي للجهات المرخصة """
"P","الخدمات الإدارية وخدمات الدعم","82","الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال","821","الأنشطة الإدارية وأنشطة الدعم للمكاتب","8211","أنشطة الخدمات الإدارية المتكاملة للمكاتب","821121","إدارة المتاجر المغلقة","إدارة مجمع متاجر مغلقة (سحابية) مثل ( المطاعم ومحلات البيع ) وتنظيم آلية العمل لاستلام وتوصيل الطلبات للعملاء."
"P","الخدمات الإدارية وخدمات الدعم","82","الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال","821","الأنشطة الإدارية وأنشطة الدعم للمكاتب","8219","تصوير المستندات وتحضير الوثائق وغيرها و أنشطة الدعم المتخصصة للمكاتب","821902","أنشطة النسخ والتصوير",
"P","الخدمات الإدارية وخدمات الدعم","82","الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال","821","الأنشطة الإدارية وأنشطة الدعم للمكاتب","8219","تصوير المستندات وتحضير الوثائق وغيرها و أنشطة الدعم المتخصصة للمكاتب","821903","أنشطة خدمات ما قبل الطباعة",
"P","الخدمات الإدارية وخدمات الدعم","82","الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال","823","تنظيم المؤتمرات والمعارض التجارية","8230","تنظيم المؤتمرات والمعارض التجارية","823001","تنظيم وإدارة المعارض والمؤتمرات","تنظيم وإدارة المعارض والمؤتمرات فيهدف إلى إقامة المعارض والمؤتمرات وما في حكمها."
"P","الخدمات الإدارية وخدمات الدعم","82","الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال","823","تنظيم المؤتمرات والمعارض التجارية","8230","تنظيم المؤتمرات والمعارض التجارية","823004","تنظيم وإدارة الحشود",
"P","الخدمات الإدارية وخدمات الدعم","82","الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال","823","تنظيم المؤتمرات والمعارض التجارية","8230","تنظيم المؤتمرات والمعارض التجارية","823006","تشغيل مراكز ومرافق المعارض والمؤتمرات","يهدف هذا النشاط إلى تشغيل مراكز المعارض والمؤتمرات وتسويقها عالمياً لإقامة المعارض والمؤتمرات فيها"
"P","الخدمات الإدارية وخدمات الدعم","82","الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال","823","تنظيم المؤتمرات والمعارض التجارية","8230","تنظيم المؤتمرات والمعارض التجارية","823007","إدارة المسابقات إلكترونياً","إدارة جميع أنواع المسابقات التجارية إلكترونياً، وايضاً عبر شبكات التواصل الاجتماعي، توفير جميع الأدوات المطلوبة لعمل المسابقات والعروض، من تطبيق، رابط، وخدمات تسجيل محلية،توفير التسجيل الآمن في المسابقة ومركزية السحب لجميع المسابقات، إعداد تقارير تفصيليه متكاملة بجميع مراحل المسابقة، وضمان تسليم الجوائز للفائزين."
"P","الخدمات الإدارية وخدمات الدعم","82","الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال","829","أنشطة خدمات الدعم للأعمال غير المصنّفة في موضع آخر","8291","أنشطة وكالات تحصيل المدفوعات ومكاتب الائتمان","829101","تحصيل الديون",
"P","الخدمات الإدارية وخدمات الدعم","82","الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال","829","أنشطة خدمات الدعم للأعمال غير المصنّفة في موضع آخر","8291","أنشطة وكالات تحصيل المدفوعات ومكاتب الائتمان","829102","المعلومات الائتمانية","شركات المعلومات الائتمانية التي يكون مقرها الرئيسي في المملكة وما لها من فروع في المملكة ويرخص لها بجمع المعلومات الائتمانية عن المستهلكين وحفظها، وتزويد الأعضاء بتلك المعلومات عند طلبها."
"P","الخدمات الإدارية وخدمات الدعم","82","الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال","829","أنشطة خدمات الدعم للأعمال غير المصنّفة في موضع آخر","8292","أنشطة التغليف والتعبئة","829201","أنشطة تغليف الأمتعة",
"P","الخدمات الإدارية وخدمات الدعم","82","الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال","829","أنشطة خدمات الدعم للأعمال غير المصنّفة في موضع آخر","8292","أنشطة التغليف والتعبئة","829202","أنشطة تغليف الأثاث",
"P","الخدمات الإدارية وخدمات الدعم","82","الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال","829","أنشطة خدمات الدعم للأعمال غير المصنّفة في موضع آخر","8292","أنشطة التغليف والتعبئة","829203","أنشطة تغليف الطرود والهدايا",
"P","الخدمات الإدارية وخدمات الدعم","82","الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال","829","أنشطة خدمات الدعم للأعمال غير المصنّفة في موضع آخر","8292","أنشطة التغليف والتعبئة","829204","التعبئة والتغليف للمواد الغذائية","القيام بعملية التعبئة والتغليف للمنتجات الغذائية داخل مستودعات الأغذية"
"P","الخدمات الإدارية وخدمات الدعم","82","الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال","829","أنشطة خدمات الدعم للأعمال غير المصنّفة في موضع آخر","8292","أنشطة التغليف والتعبئة","829206","تعبئة أعلاف الحيوانات في أكياس أو عبوات","هي عملية تعبئة لمنتج علفي واحد"
"P","الخدمات الإدارية وخدمات الدعم","82","الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال","829","أنشطة خدمات الدعم للأعمال غير المصنّفة في موضع آخر","8292","أنشطة التغليف والتعبئة","829208","التغليف الحراري للأجهزة الإلكترونية",
"P","الخدمات الإدارية وخدمات الدعم","82","الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال","829","أنشطة خدمات الدعم للأعمال غير المصنّفة في موضع آخر","8292","أنشطة التغليف والتعبئة","829213","التعبئة والتغليف للمواد الكيميائية ومواد التنظيف","المواقع التي يتم فيها تفريغ العبوات الكبيرة والتي ترد الى المستودعات بالبراميل وتعبئتنا في عبوات أصغر حجما وتغليفها ، للبيع للمستهلك مثل مواد التنظيف والغسيل والمواد الكيميائية المستخدمة في تطهير المنازل , ويتم ممارسة النشاط بمستودعات المواد الكيميائية ومواد التنظيف"
"P","الخدمات الإدارية وخدمات الدعم","82","الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال","829","أنشطة خدمات الدعم للأعمال غير المصنّفة في موضع آخر","8299","أنشطة خدمات الدعم الأخرى للأعمال غير المصنّفة في موضع آخر","829901","خدمات الترجمة وتشمل التدقيق اللغوي",
"P","الخدمات الإدارية وخدمات الدعم","82","الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال","829","أنشطة خدمات الدعم للأعمال غير المصنّفة في موضع آخر","8299","أنشطة خدمات الدعم الأخرى للأعمال غير المصنّفة في موضع آخر","829902","خدمات الكتبه العموميون",
"P","الخدمات الإدارية وخدمات الدعم","82","الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال","829","أنشطة خدمات الدعم للأعمال غير المصنّفة في موضع آخر","8299","أنشطة خدمات الدعم الأخرى للأعمال غير المصنّفة في موضع آخر","829903","أنشطة تعقيب المعاملات",
"P","الخدمات الإدارية وخدمات الدعم","82","الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال","829","أنشطة خدمات الدعم للأعمال غير المصنّفة في موضع آخر","8299","أنشطة خدمات الدعم الأخرى للأعمال غير المصنّفة في موضع آخر","829904","تسجيل علامات تجارية","هي المكاتب التي تقوم برفع طلبات تسجيل العلامات التجارية نيابة عن العميل، حيث يمنح ممارس النشاط حساب وكيل في البوابة الالكترونية الخاصة بتسجيل الطلبات تمكنه من رفع طلب التسجيل نيابة عن العميل"
"P","الخدمات الإدارية وخدمات الدعم","82","الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال","829","أنشطة خدمات الدعم للأعمال غير المصنّفة في موضع آخر","8299","أنشطة خدمات الدعم الأخرى للأعمال غير المصنّفة في موضع آخر","829905","خدمة حوادث المركبات","هو تقديم خدمات لقائد/ة المركبة في حال حصول حادث مروري يتم العمل نيابة عن مالك المركبة على إنهاء كافة الإجراءات من الجهات ذات العلاقة"
"G","الإدارة العامة والدفاع , الضمان الاجتماعي الالزامي","84","الإدارة العامة والدفاع ؛ والضمان الاجتماعي الإلزامي","841","إدارة شؤون الدولة والسياسة الاقتصادية والاجتماعية للمجتمع","8412","تنظيم أنشطة تقديم الرعاية الصحية والتعليم والخدمات الثقافية وغيرها من الخدمات الاجتماعية ، فيما عدا الضمان الاجتماعي","841211","طرح مشاريع المياه بجميع أنواعها وشراءها لغرض بيعها بالجملة","طرح مشاريع محطات المياه المحلاة والمنقاه والمعالجة وغير المعالجة وجميع أنواع المياه الأخرى ومشاريع الخزن الاستراتيجي للمياه ومشاريع خطوط نقل المياه ومشاريع السدود، وتوقيع وإدارة الاتفاقيات المرتبطة بذلك، وشراء جميع أنواع المياه وبيعها بالجملة، (ولا يشمل بيعها للمستهلك)"
"G","الإدارة العامة والدفاع , الضمان الاجتماعي الالزامي","84","الإدارة العامة والدفاع ؛ والضمان الاجتماعي الإلزامي","841","إدارة شؤون الدولة والسياسة الاقتصادية والاجتماعية للمجتمع","8413","تنظيم أنشطة قطاع الأعمال والمساهمة في تحسين عملياته","841311","إدارة الأنشطة والخدمات البلدية والاشراف عليها","الإشراف على الأنشطة والخدمات البلدية وإداراتها ومراقبتها، نيابة عن الأمانات والبلديات، مثل تحصيل رسوم الرخص البلدية ولوحات المحلات، إدارة عقود الاستثمار المبرمة بين البلدية والمستثمر للتأكد من وفاء المستثمر بالتزاماته التعاقدية، إدارة مراكز الخدمات البلدية الشاملة، الرقابة على المحلات ومرافق الايواء"
"G","الإدارة العامة والدفاع , الضمان الاجتماعي الالزامي","84","الإدارة العامة والدفاع ؛ والضمان الاجتماعي الإلزامي","842","تقديم الخدمات للمجتمع ككل","8423","أنشطة النظام العام والسلامة (الداخلية)","842311","تشغيل فرق الإطفاء والإنقاذ الخاصة",
"J","التعليم","85","التعليم","851","التعليم قبل الابتدائي والتعليم الابتدائي","8510","التعليم قبل الابتدائي والتعليم الابتدائي","851010","التعليم في مرحلة ما قبل المدرسة - رياض الأطفال بمنهج وطني",
"J","التعليم","85","التعليم","851","التعليم قبل الابتدائي والتعليم الابتدائي","8510","التعليم قبل الابتدائي والتعليم الابتدائي","851011","تشغيل المدارس المستقلة (تعليم رياض الأطفال) بمنهج وطني",
"J","التعليم","85","التعليم","851","التعليم قبل الابتدائي والتعليم الابتدائي","8510","التعليم قبل الابتدائي والتعليم الابتدائي","851012","التعليم في مرحلة ما قبل المدرسة - رياض الأطفال بمنهج عالمي",
"J","التعليم","85","التعليم","851","التعليم قبل الابتدائي والتعليم الابتدائي","8510","التعليم قبل الابتدائي والتعليم الابتدائي","851013","تشغيل المدارس المستقلة (تعليم رياض الأطفال) بمنهج عالمي",
"J","التعليم","85","التعليم","851","التعليم قبل الابتدائي والتعليم الابتدائي","8510","التعليم قبل الابتدائي والتعليم الابتدائي","851014","التعليم في مرحلة ما قبل المدرسة – رياض أطفال بمنهج وطني تحفيظ قرآن","تقديم التعليم الوطني الأساسي للطلاب والطالبات في مرحلة رياض الأطفال والاهتمام بالقرآن الكريم وتجويده كمادة أساسية في التعليم"
"J","التعليم","85","التعليم","851","التعليم قبل الابتدائي والتعليم الابتدائي","8510","التعليم قبل الابتدائي والتعليم الابتدائي","851015","التعليم في مرحلة ماقبل المدرسة - حضانات الأطفال","تقديم خدمة التعليم والمهارات الأساسية للأطفال من عمر شهر حتى ثلاث سنوات، ويشمل أنواعًا متعددة من الحضانات ملحقة بالمرافق التعليمية الحكومية، أوالخاصة، أومستقلة في مبانٍ خاصة؛ سواء داخل المنشآت التعليمية أو في أماكن العمل أو المواقع المجتمعية."
"J","التعليم","85","التعليم","851","التعليم قبل الابتدائي والتعليم الابتدائي","8510","التعليم قبل الابتدائي والتعليم الابتدائي","851021","التعليم الابتدائي للطلاب بمنهج وطني",
"J","التعليم","85","التعليم","851","التعليم قبل الابتدائي والتعليم الابتدائي","8510","التعليم قبل الابتدائي والتعليم الابتدائي","851022","التعليم الابتدائي للطالبات بمنهج وطني",
"J","التعليم","85","التعليم","851","التعليم قبل الابتدائي والتعليم الابتدائي","8510","التعليم قبل الابتدائي والتعليم الابتدائي","851023","التعليم الابتدائي المختلط، يشمل مدارس الجاليات","تقديم التعليم الأساسي لمنهج أجنبي في المرحلة الإبتدائية للجنسين (بنين-بنات)"
"J","التعليم","85","التعليم","851","التعليم قبل الابتدائي والتعليم الابتدائي","8510","التعليم قبل الابتدائي والتعليم الابتدائي","851024","تشغيل المدارس المستقلة (التعليم الابتدائي) بمنهج وطني",
"J","التعليم","85","التعليم","851","التعليم قبل الابتدائي والتعليم الابتدائي","8510","التعليم قبل الابتدائي والتعليم الابتدائي","851025","التعليم الابتدائي للطلاب بمنهج عالمي",
"J","التعليم","85","التعليم","851","التعليم قبل الابتدائي والتعليم الابتدائي","8510","التعليم قبل الابتدائي والتعليم الابتدائي","851026","التعليم الابتدائي للطالبات بمنهج عالمي",
"J","التعليم","85","التعليم","851","التعليم قبل الابتدائي والتعليم الابتدائي","8510","التعليم قبل الابتدائي والتعليم الابتدائي","851027","تشغيل المدارس المستقلة (التعليم الابتدائي) بمنهج عالمي",
"J","التعليم","85","التعليم","851","التعليم قبل الابتدائي والتعليم الابتدائي","8510","التعليم قبل الابتدائي والتعليم الابتدائي","851031","التعليم الابتدائي للطلاب ذوي الاحتياجات الخاصة بمنهج وطني",
"J","التعليم","85","التعليم","851","التعليم قبل الابتدائي والتعليم الابتدائي","8510","التعليم قبل الابتدائي والتعليم الابتدائي","851032","التعليم الابتدائي للطالبات ذوي الاحتياجات الخاصة بمنهج وطني",
"J","التعليم","85","التعليم","851","التعليم قبل الابتدائي والتعليم الابتدائي","8510","التعليم قبل الابتدائي والتعليم الابتدائي","851033","التعليم الابتدائي للطلاب ذوي الاحتياجات الخاصة بمنهج عالمي",
"J","التعليم","85","التعليم","851","التعليم قبل الابتدائي والتعليم الابتدائي","8510","التعليم قبل الابتدائي والتعليم الابتدائي","851034","التعليم الابتدائي للطالبات ذوي الاحتياجات الخاصة بمنهج عالمي",
"J","التعليم","85","التعليم","851","التعليم قبل الابتدائي والتعليم الابتدائي","8510","التعليم قبل الابتدائي والتعليم الابتدائي","851040","تقديم برامج محو الأمية للكبار",
"J","التعليم","85","التعليم","851","التعليم قبل الابتدائي والتعليم الابتدائي","8510","التعليم قبل الابتدائي والتعليم الابتدائي","851051","التعليم الابتدائي للطلاب بمنهج وطني تحفيظ قرآن","تقديم التعليم الوطني الأساسي للطلاب في المرحلة الابتدائية والاهتمام بالقرآن الكريم وتجويده كمادة أساسية في التعليم"
"J","التعليم","85","التعليم","851","التعليم قبل الابتدائي والتعليم الابتدائي","8510","التعليم قبل الابتدائي والتعليم الابتدائي","851052","التعليم الابتدائي للطالبات بمنهج وطني تحفيظ قرآن","تقديم التعليم الوطني الأساسي للطالبات في المرحلة الابتدائية والاهتمام بالقرآن الكريم وتجويده كمادة أساسية في التعليم"
"J","التعليم","85","التعليم","851","التعليم قبل الابتدائي والتعليم الابتدائي","8510","التعليم قبل الابتدائي والتعليم الابتدائي","851061","المجمعات التعليمية لمرحلة رياض الأطفال والابتدائية","تقديم التعليم الوطني الأساسي للطلاب والطالبات في مرحلة رياض الأطفال والمرحلة الابتدائية"
"J","التعليم","85","التعليم","852","التعليم الثانوي","8521","التعليم الثانوي العام","852111","التعليم الثانوي للطلاب بمنهج وطني",
"J","التعليم","85","التعليم","852","التعليم الثانوي","8521","التعليم الثانوي العام","852112","التعليم الثانوي للطالبات بمنهج وطني",
"J","التعليم","85","التعليم","852","التعليم الثانوي","8521","التعليم الثانوي العام","852113","التعليم الثانوي المختلط ،يشمل مدارس الجاليات","تقديم التعليم الأساسي لمنهج أجنبي في المرحلة الثانوي للجنسين (بنين-بنات)"
"J","التعليم","85","التعليم","852","التعليم الثانوي","8521","التعليم الثانوي العام","852114","التعليم المتوسط للطلاب بمنهج وطني",
"J","التعليم","85","التعليم","852","التعليم الثانوي","8521","التعليم الثانوي العام","852115","التعليم المتوسط للطالبات بمنهج وطني",
"J","التعليم","85","التعليم","852","التعليم الثانوي","8521","التعليم الثانوي العام","852116","التعليم المتوسط المختلط، يشمل مدارس الجاليات","تقديم التعليم الأساسي لمنهج أجنبي في المرحلة المتوسط للجنسين (بنين-بنات)"
"J","التعليم","85","التعليم","852","التعليم الثانوي","8521","التعليم الثانوي العام","852117","تشغيل المدارس المستقلة (التعليم المتوسط) بمنهج وطني",
"J","التعليم","85","التعليم","852","التعليم الثانوي","8521","التعليم الثانوي العام","852118","تشغيل المدارس المستقلة (التعليم الثانوي) بمنهج وطني",
"J","التعليم","85","التعليم","852","التعليم الثانوي","8521","التعليم الثانوي العام","852121","التعليم الثانوي للطلاب ذوي الاحتياجات الخاصة بمنهج وطني",
"J","التعليم","85","التعليم","852","التعليم الثانوي","8521","التعليم الثانوي العام","852122","التعليم الثانوي للطالبات ذوي الاحتياجات الخاصة بمنهج وطني",
"J","التعليم","85","التعليم","852","التعليم الثانوي","8521","التعليم الثانوي العام","852123","التعليم المتوسط للطلاب ذوي الاحتياجات الخاصة بمنهج وطني",
"J","التعليم","85","التعليم","852","التعليم الثانوي","8521","التعليم الثانوي العام","852124","التعليم المتوسط للطالبات ذوي الاحتياجات الخاصة بمنهج وطني",
"J","التعليم","85","التعليم","852","التعليم الثانوي","8521","التعليم الثانوي العام","852125","التعليم الثانوي للطلاب ذوي الاحتياجات الخاصة بمنهج عالمي",
"J","التعليم","85","التعليم","852","التعليم الثانوي","8521","التعليم الثانوي العام","852126","التعليم الثانوي للطالبات ذوي الاحتياجات الخاصة بمنهج عالمي",
"J","التعليم","85","التعليم","852","التعليم الثانوي","8521","التعليم الثانوي العام","852127","التعليم المتوسط للطلاب ذوي الاحتياجات الخاصة بمنهج عالمي",
"J","التعليم","85","التعليم","852","التعليم الثانوي","8521","التعليم الثانوي العام","852128","التعليم المتوسط للطالبات ذوي الاحتياجات الخاصة بمنهج عالمي",
"J","التعليم","85","التعليم","852","التعليم الثانوي","8521","التعليم الثانوي العام","852131","التعليم المتوسط للطلاب بمنهج عالمي",
"J","التعليم","85","التعليم","852","التعليم الثانوي","8521","التعليم الثانوي العام","852132","التعليم المتوسط للطالبات بمنهج عالمي",
"J","التعليم","85","التعليم","852","التعليم الثانوي","8521","التعليم الثانوي العام","852133","التعليم الثانوي للطلاب بمنهج عالمي",
"J","التعليم","85","التعليم","852","التعليم الثانوي","8521","التعليم الثانوي العام","852134","التعليم الثانوي للطالبات بمنهج عالمي",
"J","التعليم","85","التعليم","852","التعليم الثانوي","8521","التعليم الثانوي العام","852135","تشغيل المدارس المستقلة (التعليم المتوسط) بمنهج عالمي",
"J","التعليم","85","التعليم","852","التعليم الثانوي","8521","التعليم الثانوي العام","852136","تشغيل المدارس المستقلة (التعليم الثانوي) بمنهج عالمي",
"J","التعليم","85","التعليم","852","التعليم الثانوي","8521","التعليم الثانوي العام","852141","التعليم المتوسط للطلاب بمنهج وطني تحفيظ قرآن","تقديم التعليم الوطني الأساسي للطلاب في المرحلة المتوسطة والاهتمام بالقرآن الكريم وتجويده كمادة أساسية في التعليم"
"J","التعليم","85","التعليم","852","التعليم الثانوي","8521","التعليم الثانوي العام","852142","التعليم المتوسط للطالبات بمنهج وطني تحفيظ قرآن","تقديم التعليم الوطني الأساسي للطالبات في المرحلة المتوسطة والاهتمام بالقرآن الكريم وتجويده كمادة أساسية في التعليم"
"J","التعليم","85","التعليم","852","التعليم الثانوي","8521","التعليم الثانوي العام","852143","التعليم الثانوي للطلاب بمنهج وطني تحفيظ قرآن","تقديم التعليم الوطني الأساسي للطلاب في المرحلة الثانوية والاهتمام بالقرآن الكريم وتجويده كمادة أساسية في التعليم"
